correct word,transliterated correct word,misspelled word,transliterated misspelled word,transliterated candidate word from spellchecker,candidate word from spellchecker,found correct word or not
অন্ধকার,andhkar,অনধকার,andhkar,"andhkar,","অন্ধকার, ",yes
অক্টোবর,october,অকটোবর,actober,"october,","অক্টোবর, ",yes
দক্ষিণ,dakshina,দক্কিণ,dakkina,"dakkina,",,no
অবস্থিত,avasthit,অবসটিত,avastit,"avasthit,avartit,","অবস্থিত, আবর্তিত, ",yes
উপদ্রব,upadrav,উপদরব,upadarav,"upadrav,","উপদ্রব, ",yes
ফার্মেসী,pharmesi,ফারেসী,pharesi,"dharesi,pharsi,","ধরেছি, ফারসি, ",no
বিমানবন্দরের,bimanbandarer,বিমানবনদরের,bimanbandrer,"bimanbandarer,","বিমানবন্দরের, ",yes
ইতোমধ্যে,itomadhye,ইতোমেধে,itomedhe,"itomedhe,",,no
এয়ারলাইন্সকে,airlinske,এয়ারলাইনসকে,airlineske,"airlineske,","এয়ারলাইনসকে, ",no
উপস্থিতি,upsthite,উপসটিতি,upastiti,"upastiti,",,no
মার্কেটপ্লেসগুলো,marketplegulo,মারকেটপ্লেসগুলো,marketplegulo,"marketplegulo,","মার্কেটপ্লেসগুলো, ",yes
দক্ষতা,dakshata,দক্কতা,dakkata,"dhakkata,","ধাক্কাটা, ",no
অধিগ্রহণে,adhigrahan,অধিগরহণে,adhigarhan,"adhigrahan,","অধিগ্রহণে, ",yes
ক্ষতিগ্রস্তদের,kshatigrastader,খতিগ্রস্তদের,khatigrastader,"kshatigrastader,","ক্ষতিগ্রস্তদের, ",yes
ওয়াক্ত,wakt,ওয়াকত,waqat,"waqat,",,no
সাল্লাম,sallam,সাললাম,sallam,"sallam,","সাল্লাম, ",yes
মুনাফিক্ব,munafikv,মুনাফিক,munafik,"munafikv,","মুনাফিক্ব, ",yes
ব্যতীত,vyatit,বাতীত,vatit,"katit,patit,atit,vyatit,","কাটিত, পতিত, অতীত, ব্যতীত, ",yes
অনুপস্থিত,anupsthith,অনুপসতিত,anupasatit,"anupasatit,",,no
দুর্বলতা,durbalata,দুরলতা,duralata,"durbalata,","দুর্বলতা, ",yes
অসুস্থতার,asusthatar,অসুসটতার,asusttar,"aspsttar,","অস্পষ্টতার, ",no
স্থান,sthan,সটান,satan,"satan,","স্যাটান, ",no
সুন্নাতকেই,sunnatkei,সুহ্নাতকেই,suhnatkei,"sunnatkei,","সুন্নাতকেই, ",yes
সুন্নাত,sunnat,সুহ্নাত,suhnat,"sunnat,shunat,","সুন্নাত, শুনত, ",yes
ত্যাগ,tyag,েতাগ,tag,"tag,","ট্যাগ, ",no
হিংস্রতার,hinsratar,হিংসরতার,hinsartar,"hinsratar,","হিংস্রতার, ",yes
যুক্ত,yukt,যুকত,yukat,"yukt,ukat,","যুক্ত, উৎকট, ",yes
গ্যালারী,galari,গাালারী,galari,"galari,","গ্যালারী, ",yes
প্রিমিয়ার,premiar,পরিমিয়ার,parimiar,"parimiar,",,no
ম্যাচ,match,মাাচ,maach,"mach,naach,march,match,daach,manch,","মচ্‌, নাচ, মার্চ, ম্যাচ, ডাচ, মঞ্চ, ",yes
তদন্তের,tadanter,তদনতের,tadanter,"tadanter,","তদন্তের, ",yes
ট্রাইব্যুনাল,trivunal,তরাইব্যুনাল,tarivunal,"trivunal,","ট্রাইব্যুনাল, ",yes
চূড়ান্ত,chudanta,চূড়ানত,chudanath,"chudanath,",,no
উপ্পলে,uppale,উপপলে,upaple,"upaple,",,no
মোল্লা,mollah,মোললা,molala,"malala,","মালালার, ",no
নিন্দুকেরা,nindukera,নিনদুকেরা,nindukera,"nindukera,","নিন্দুকেরা, ",yes
দিল্লির,delhi,দিললির,dilli,"dilei,dili,","দিলেই, দিলি, ",no
অরভিন্দ,arabhind,অরভিনদ,arbhind,"arabhind,","অরভিন্দ, ",yes
কেন্দ্রের,centrer,কেনদ্রের,kendrer,"kendrer,",,no
বুলেটপ্রুফ,bulatpruf,বুলেটপরুফ,buletparuf,"buletparuf,",,no
জ্যাকেটেই,jacketei,েজাকেটেই,jakatei,"jakatei,",,no
ধর্মত,dharmat,ধরত,dharat,"dharat,","ধরত, ",no
বিশ্ব,biswa,বিশ,vish,"vish,","বিষ, ",no
প্রাচীন,prachin,পরাচীন,parachin,"prachin,","প্রাচীন, ",yes
নির্ধারিত,nirdhari,নিরডারিত,nirdarit,"nirdarit,",,no
কর্মকাণ্ড,karmkand,করকাণ্ড,karkanto,"karkanto,",,no
প্রয়াস,prayas,পরয়াস,paryas,"paryay,prayas,","পর্যায়ে, প্রয়াস, ",no
বিজিত্যাপ্রতিরুদ্ধচক্র,vijityapratiruddhachakra,বিজিতাাপ্রতিরুদ্ধচক্র,vijitapratiruddhachakra,"vijityapratiruddhachakra,","বিজিত্যাপ্রতিরুদ্ধচক্র, ",yes
স্বতেজসোৎপাটিতলোকশল্য,swatejasopatitlokshalya,সতেজসোৎপাটিতলোকশল্য,satejasopatitlokshalya,"swatejasopatitlokshalya,","স্বতেজসোৎপাটিতলোকশল্য, ",yes
ম্যাচের,macher,েমাচের,macher,"macher,","ম্যাচের, ",yes
উত্তেজনায়,uttejna,উটটেজনায়,uttejana,"uttejna,","উত্তেজনা, ",no
জৈষ্ঠ,jaishth,জৈষট,jaishat,"jaishat,",,no
বাচ্চা,bachcha,বাচচা,bachacha,"bachcha,","বাচ্চা, ",yes
শান্তি,shanti,শানতি,shanti,"shanti,","শান্তি, ",yes
ব্লগিং,bloging,লগিং,lagging,"hagging,","হাগিং, ",no
ব্লগে,blg,লগে,lag,"lag,","লাগে, ",no
দুর্ভিক্ষের,durbhiksher,দুরবিক্ষের,durbiksher,"durbhiksher,","দুর্ভিক্ষের, ",yes
দুর্ভিক্ষ,durviksh,দুরবিক্ষ,durbiksh,"durviksh,","দুর্ভিক্ষ, ",yes
ব্লগারের,blgarer,লগারের,lagarer,"sagarer,agarer,","সাগরের, অ্যাগারের, ",no
ভার্চুয়াল,varchual,ভারচুয়াল,bharchual,"bharchual,","ভারচুয়াল, ",no
হাস্যকর,hasyakar,হােসকর,hasakar,"hasyakar,hasabar,","হাস্যকর, হাসাবার, ",yes
মধ্যপ্রদেশের,madhyapradesher,মধাপ্রদেশের,madhapradesher,"madhyapradesher,","মধ্যপ্রদেশের, ",yes
কংগ্রেস,congress,কংগরেস,kangress,"kangress,",,no
হাড্ডাহাড্ডি,haddahaddi,হাদদাহাড্ডি,haddahaddi,"haddahaddi,","হাড্ডাহাড্ডি, ",yes
ছত্তিসগড়ে,chhattisgarh,ছতটিসগড়ে,chhattisgarh,"chhattisgarh,","ছত্তিসগড়ে, ",yes
কার্যত,caryat,কােরত,karat,"karat,","করত, ",no
ম্যাজিস্ট্রেটের,magistrater,মাাজিস্ট্রেটের,magistrater,"magistrater,","ম্যাজিস্ট্রেটের, ",yes
রাত্রে,ratre,রাটরে,ratr,"gatr,rater,ratre,rath,patr,rat,rati,ratri,rato,rata,rate,","গতরে, রাতের, রাত্রে, রথ, পত্র, রত, রাতই, রাত্রির, রাতও, রটায়, রাতেও, ",yes
ক্ষমতায়,kshamta,খমতায়,khamata,"khamta,kshamata,khatata,khaata,khalata,khadata,khawata,","খামটা, ক্ষমতা, খাতাটা, খাতা, খলতা, খাদটা, খাওয়াটা, ",no
কম্পক,kampak,কপক,kapak,"kapas,kapad,kampak,apak,vapak,kanak,ekapak,kapatk,kapal,katak,kapat,","কাপাস, কাপড়, কম্পক, অপাক, ব্যাপক, কনক, একপাক, কপাটকে, কপালে, কতক, কপট, ",yes
ওয়েবক্যাম,webacam,ওয়েবকাাম,webkam,"webkam,",,no
প্রদর্শনী,pradarshani,পরদর্শনী,paradarshani,"pradarshani,","প্রদর্শনী, ",yes
স্ট্রিপটিজ,stripties,সত্রিপটিজ,satripties,"stripties,","স্ট্রিপটিজ, ",yes
চট্টগ্রামের,chattagramer,চততগ্রামের,chattagramer,"chattagramer,","চট্টগ্রামের, ",yes
উচ্চবিদ্যালয়ের,ucchavidyalyer,উচচবিদ্যালয়ের,uchachavidyalyer,"uchachavidyalyer,",,no
যুগপূর্তি,yugapurti,যুগপূরতি,yugapurati,"yugapurti,","যুগপূর্তি, ",yes
প্রাক্তন,praktan,পরাক্তন,paraktan,"praktan,","প্রাক্তন, ",yes
শিক্ষার্থীদের,shiksharthider,শিক্কার্থীদের,shikkarthider,"shikkarthider,",,no
পুনর্মিলনী,punarmilni,পুনরিলনী,punrilni,"punrilni,",,no
বক্তব্যে,baktvye,বকতব্যে,bakatvye,"baktvye,","বক্তব্যে, ",yes
লম্বা,lamba,লবা,lava,"laia,lama,laya,laka,nava,laga,yava,java,lave,lala,lawa,lavar,lata,lavta,lara,lafa,","লইয়া, লাম, লয়, লাকা, নাবা, লাগায়, যব, জাভা, লাভে, লালা, লওয়া, লাভার, লতা, লাভটা, লারা, লাফায়, ",no
কপোতাক্ষ,kapotaksh,কপোতাক্ক,kapotakk,"kapotakk,",,no
জন্মগ্রহণ,janmagrahan,জনগ্রহণ,jangrahan,"pangrahan,jalgrahan,","পণগ্রহণ, জলগ্রহণ, ",no
মিট্‌ঠো,miteo,মিট‌ঠো,mitzo,"mitho,mitze,miteo,","মিথ্যাও, মিটছেই, মিট্‌ঠো, ",yes
হ্যায়,ha,হাায়,haye,"haye,","হায়, ",no
নিউইয়র্ক,newiyark,নিউইয়রক,newiyarak,"newiyark,","নিউইয়র্ক, ",yes
গ্যালারীতে,galarite,গাালারীতে,galarite,"galarite,","গ্যালারীতে, ",yes
ইভেন্ট,event,ইভেনট,evenut,"event,","ইভেন্ট, ",yes
জনপ্রিয়তা,janapriyata,জনপরিয়তা,janaparita,"janaparita,",,no
ডিসেম্বরের,decemberer,ডিসেবরের,disebrer,"disebrer,",,no
নর্দার্ন,nardarn,নরদার্ন,nardarn,"nardarn,","নর্দার্ন, ",yes
কম্যান্ড,kamand,কমাান্ড,kamand,"kamand,","কমান্ড, ",no
জঘন্য,jaghanya,জঘেন,jaghen,"jaghen,",,no
উপযুক্ত,upayukt,উপযুকত,upayukat,"upayukt,","উপযুক্ত, ",yes
যাত্রায়,yatra,যাটরায়,yatra,"yatra,","যাত্রা, ",no
পর্যটক,paryatak,পরাটক,paratak,"palatak,parata,paratai,paryatak,","পলাতক, পারাটা, পারাটাই, পর্যটক, ",yes
তীর্থযাত্রীদের,tirthayatrider,তীরতযাত্রীদের,tiratyatrider,"tiratyatrider,",,no
দ্রুত,drut,দরুত,darut,"darun,dhrut,drut,","দারুণ, ধৃত, দ্রুত, ",yes
রাজ্য,rajya,রােজ,raj,"raj,","রাজ, ",no
প্রথমেই,prathame,পরথমেই,parathame,"prathame,","প্রথমেই, ",yes
ব্যাপার,baper,েবাপার,baper,"baper,","ব্যাপার, ",yes
অত্যন্ত,atyant,অতান্ত,atanta,"aanta,atata,atlanta,tanta,","আঁটা, অতটা, আটলান্টা, টানটা, ",no
স্বাধীন,shwadhin,সাধীন,saadhin,"saadhib,saadhit,saadhan,","সাধিব, সাধিত, সাধন, ",no
ফাউন্ডেশনের,foundeshner,ফাউনদেশনের,foundeshner,"foundeshner,","ফাউন্ডেশনের, ",yes
সাংস্কৃতি,sanskruti,সাংসকৃতি,sanskruti,"sanskruti,","সাংস্কৃতি, ",yes
মূল্যবোধের,mulybodher,মূলাবোধের,mulabodher,"mulybodher,","মূল্যবোধের, ",yes
পরিস্ফুটন,parisphuton,পরিসফুটন,parisbooton,"parisbooton,",,no
কমপ্লেক্স,complex,কমপলেক্স,kampalex,"kampalex,",,no
দিগন্তের,diganter,দিগনতের,diganter,"diganter,","দিগন্তের, ",yes
প্ররোচনায়,prarochana,পররোচনায়,pararochana,"prarochana,paralochana,","প্ররোচনায়, পর্যালোচনা, ",yes
গর্ভপাত,garbhapat,গরবপাত,garvapat,"garvapat,",,no
প্রদর্শন,pradarshan,পরদর্শন,paradarshan,"pradarshan,paridarshan,","প্রদর্শন, পরিদর্শন, ",yes
নথিপত্র,nathipatra,নথিপটর,nathipator,"nathipator,",,no
