correct word,transliterated correct word,misspelled word,transliterated misspelled word,transliterated candidate word from spellchecker,candidate word from spellchecker,found correct word or not
রপ্তানি,raptani,রপতানি,rapatani," raptani, tanatani, rajarani, rajputani, sanatani, "," রপ্তানি, টানাটানি, রাজরানী, রাজপুতানীর, সনাতনী, ",yes
অন্যতম,anyatam,অনাতম,anatham," anatha, pratham, anathar, anyatam, apathat, "," অনাথা, প্রথমে, অনাথার, অন্যতম, আপাতত, ",yes
প্রতিবছর,pratibachar,পরতিবছর,paratibachar," pratibachar, "," প্রতিবছর, ",yes
পণ্যটি,panyati,পেণটি,penti," punti, penni, panti, penta, punthi, "," পুঁতি, পেনি, পথটি, পেনটা, পুঁথি, ",no
নষ্টও,nasto,নষতও,nashato," ashao, bashat, nishat, ashath, nashta, "," আশাও, বশত, নিশাত, অশথ, নাশতা, ",no
মুক্তি,mukti,মুকতি,mukti," mukti, mukta, yukti, sukti, mukhti, "," মুক্তি, মুক্ত, যুক্তি, চুক্তি, মুখটি, ",yes
ফ্যানেরাই,fanerai,ফাানেরাই,phanerai," paneroi, haterai, fanerai, "," পনেরোই, হাতেরই, ফ্যানেরাই, ",yes
রিপ্লাই,riplai,রিপলাই,riplai," riplai, biplavi, tipai, dipali, rupali, "," রিপ্লাই, বিপ্লবী, টিপাই, দীপালি, রুপালি, ",yes
পাণ্ডের,pander,পানদের,pander," pander, paner, painder, yander, panyer, "," পাণ্ডের, পানের, পছন্দের, যাঁদের, পণ্যের, ",yes
সোশ্যাল,soshyal,সোশাাল,soshal," soshyal, dosha, vishal, koshal, sosal, "," সোশ্যাল, দোষ, বিশাল, কোশল, সোস্যাল, ",yes
সমস্যার,samasyar,সমেসার,samesar," sansar, samasyar, samadar, samastar, samaswar, "," সংসারে, সমস্যার, সমাদর, সমস্তর, সমস্বরে, ",yes
বাসিন্দারা,basindara,বাসিনদারা,basindara," basindara, basindar, basinda, basundhara, basundhra, "," বাসিন্দারা, বাসিন্দার, বাসিন্দা, বসুন্ধরা, বসুন্ধরার, ",yes
দৃষ্টিভঙ্গি,drushtibhangi,দৃষতিভঙ্গি,drushatibhangi," drushtibhangi, drushtibhangir, drushtibhangio, "," দৃষ্টিভঙ্গী, দৃষ্টিভঙ্গির, দৃষ্টিভঙ্গিও, ",no
অনুপ্রেরণা,anuprerna,অনুপরেরণা,anuparerna," anuprerna, anuprerana, anuprernao, anuprenna, anupreran, "," অনুপ্রেরণা, অনুপ্রেরণায়, অনুপ্রেরণাও, অনুপ্রেণনা, অনুপ্রেরণ, ",yes
বর্তমান,bartaman,বরটমান,baratman," bartaman, brahman, bhraman, maratmak, bartamang, "," বর্তমান, ব্রাহ্মণ, ভ্রমণ, মারাত্মক, বর্তমানগ, ",yes
অতিরিক্ত,atirikt,অতিরিকত,atirikat," atirikt, "," অতিরিক্ত, ",yes
প্রতিবেদনে,pratibedne,পরতিবেদনে,paratibedne," pratibedne, pratibedner, "," প্রতিবেদনে, প্রতিবেদনের, ",yes
উল্লেখ,ullekh,উললেখ,ulalekh," ullekh, balekh, ullekhe, aalekh, "," উল্লেখ, বলেখ, উল্লেখে, আলেখ, ",yes
গ্রেনেড,grayned,গরেনেড,garanad," gahanaa, ganana, artanad, baranda, bajranad, "," গহনা, গণনা, আর্তনাদ, বারান্দা, বজ্রনাদ, ",no
হান্নানই,hannanai,হাহ্নানই,haahnanai," hannanai, "," হান্নানই, ",yes
পরিকল্পনাকারী,parikalpanakari,পরিকলপনাকারী,parikalpanakari," parikalpanakari, "," পরিকল্পনাকারী, ",yes
তাজউদ্দিন,tajuddin,তাজউদডিন,tajudadin," tajuddin, "," তাজউদ্দীন, ",no
গণমাধ্যমে,ganamadhyam,গণমােধমে,ganamadham," ganamadhyam, namadham, ganamadhyame, "," গণমাধ্যমে, নামধাম, গণমাধ্যমেও, ",yes
প্রকাশিত,prakashith,পরকাশিত,parkashith," prakashith, aprakashith, markashit, "," প্রকাশিত, অপ্রকাশিত, মার্কশীট, ",yes
অন্ধকার,andhkar,অনধকার,andhkar," andhkar, andhakare, andhkark, anadhikar, andhtar, "," অন্ধকার, অন্ধকারে, অন্ধকারকে, অনধিকার, অন্ধতার, ",yes
অক্টোবর,october,অকটোবর,actober," october, dactorer, acter, actor, "," অক্টোবর, ডাক্তারের, অ্যাক্টের, অ্যাক্‌টর, ",yes
দক্ষিণ,dakshina,দক্কিণ,dakkina," dakia, dakshina, dakaia, dakini, sakhina, "," ডাকিয়া, দক্ষিণ, ডাকাইয়া, ডাকিনী, সখিনা, ",yes
অবস্থিত,avasthit,অবসটিত,avastit," avasthit, avastha, aasit, avartit, avantit, "," অবস্থিত, অবস্থা, আসিত, আবর্তিত, অবন্টিত, ",yes
উপদ্রব,upadrav,উপদরব,upadarav," upadrav, upakaran, upadrave, padarai, upakarak, "," উপদ্রব, উপকরণ, উপদ্রবে, পাড়ারই, উপকারক, ",yes
ফার্মেসী,pharmesi,ফারেসী,pharesi," paesi, dharesi, paresh, pharsi, gharei, "," পেয়েছি, ধরেছি, পরেশ, ফারসি, ঘরেই, ",no
বিমানবন্দরের,bimanbandarer,বিমানবনদরের,bimanbandrer," bimanbandarer, bimanbandar, bimanbandare, "," বিমানবন্দরের, বিমানবন্দর, বিমানবন্দরে, ",yes
ইতোমধ্যে,itomadhye,ইতোমেধে,itomedhe," itomadhye, "," ইতোমধ্যে, ",yes
এয়ারলাইন্সকে,airlinske,এয়ারলাইনসকে,airlineske," airlineske, airlinske, airlines, "," এয়ারলাইনসকে, এয়ারলাইন্সকে, এয়ারলাইনস, ",yes
উপস্থিতি,upsthite,উপসটিতি,upastiti," upatit, upasmiti, upatti, spastoti, upartite, "," উৎপাটিত, উপসমিতি, উৎপত্তি, স্পষ্টতই, উপরটিতে, ",no
মার্কেটপ্লেসগুলো,marketplegulo,মারকেটপ্লেসগুলো,marketplegulo," marketplegulo, "," মার্কেটপ্লেসগুলো, ",yes
দক্ষতা,dakshata,দক্কতা,dakkata," dhakkata, takata, dakshata, dakati, dakaia, "," ধাক্কাটা, টাকাটা, দক্ষতা, ডাকাতি, ডাকাইয়া, ",yes
অধিগ্রহণে,adhigrahan,অধিগরহণে,adhigarhan," adhigrahan, adhikaran, adhikarhin, "," অধিগ্রহন, অধিকরণ, অধিকারহীন, ",no
ক্ষতিগ্রস্তদের,kshatigrastader,খতিগ্রস্তদের,khatigrastader," kshatigrastader, "," ক্ষতিগ্রস্তদের, ",yes
ওয়াক্ত,wakt,ওয়াকত,waqat," raat, karat, saat, jaat, aahat, "," রাত, করত, সাত, জাত, আহত, ",no
সাল্লাম,sallam,সাললাম,sallam," sallam, balilam, ballum, ballam, sarlam, "," সাল্লাম, বলিলাম, বললুম, বল্লম, সারলাম, ",yes
মুনাফিক্ব,munafikv,মুনাফিক,munafik," munafikv, munafa, munafar, mushafik, musafir, "," মুনাফিক্ব, মুনাফা, মুনাফার, মুশফিক, মুসাফির, ",yes
ব্যতীত,vyatit,বাতীত,vatit," atit, patit, karit, hait, vari, "," অতীত, পতিত, করিত, হইত, ভারি, ",no
অনুপস্থিত,anupsthith,অনুপসতিত,anupasatit, , ,no
দুর্বলতা,durbalata,দুরলতা,duralata," durbalata, durbalta, saralata, derajata, dorakata, "," দুর্বলতা, দুর্বলতায়, সরলতা, দেরাজটা, ডোরাকাটা, ",yes
অসুস্থতার,asusthatar,অসুসটতার,asusttar," aspsttar, aspstta, "," অস্পষ্টতার, অস্পষ্টতায়, ",no
স্থান,sthan,সটান,satan," satan, saman, samay, ratan, matan, "," স্যাটান, সামনে, সময়, রতন, মতন, ",no
সুন্নাতকেই,sunnatkei,সুহ্নাতকেই,suhnatkei," sunnatkei, shunatei, "," সুন্নাতকেই, শুনতেই, ",yes
সুন্নাত,sunnat,সুহ্নাত,suhnat," shunate, shunat, unnat, shuna, sunnat, "," শুনতে, শুনত, উন্নত, শুনা, সুন্নত, ",no
ত্যাগ,tyag,েতাগ,tag," tag, tyag, lag, dag, tan, "," ট্যাগে, ত্যাগ, লাগে, দাগ, টান, ",yes
হিংস্রতার,hinsratar,হিংসরতার,hinsartar," hinsratar, hinsrata, "," হিংস্রতার, হিংস্রতা, ",yes
যুক্ত,yukt,যুকত,yukat," yukt, ukat, mukta, yukti, yuvati, "," যুক্ত, উৎকট, মুক্ত, যুক্তি, যুবতী, ",yes
গ্যালারী,galari,গাালারী,galari," galari, gallari, gala, naari, galaria, "," গ্যালারী, গ্যালারি, গলা, নারী, গ্যালারিয়া, ",yes
প্রিমিয়ার,premiar,পরিমিয়ার,parimiar," pariwar, parihar, parimit, parimal, paribar, "," পরিবার, পরিহার, পরিমিত, পরিমল, পরাইবার, ",no
ম্যাচ,match,মাাচ,maach," maatha, match, naach, haath, march, "," মাথা, ম্যাচ, নাচ, হাত, মার্চ, ",yes
তদন্তের,tadanter,তদনতের,tadanter," tadanter, tadante, tadant, basanter, danter, "," তদন্তের, তদন্তে, তদন্ত, বসন্তের, দাঁতের, ",yes
ট্রাইব্যুনাল,trivunal,তরাইব্যুনাল,tarivunal," trivunal, trivunale, "," ট্রাইব্যুনাল, ট্রাইব্যুনালে, ",yes
চূড়ান্ত,chudanta,চূড়ানত,chudanath," chudanta, "," চূড়ান্ত, ",no
উপ্পলে,uppale,উপপলে,upaple," ueale, apple, pale, upade, upate, "," উঠলে, আপেল, pale, উপড়ে, উৎপাতে, ",no
মোল্লা,mollah,মোললা,molala," milaia, malala, mala, masala, maolana, "," মিলাইয়া, মালালা, মালা, মশলা, মাওলানা, ",no
নিন্দুকেরা,nindukera,নিনদুকেরা,nindukera," nindukera, ninduker, sinduker, nindukta, "," নিন্দুকেরা, নিন্দুকের, সিন্দুকের, নিন্দুকতায়, ",yes
দিল্লির,delhi,দিললির,dilli," dilei, dil, dile, dili, didi, "," দিলেই, দিল, দিলে, দিলি, দিদি, ",no
