correct word,transliterated correct word,misspelled word,transliterated misspelled word,transliterated candidate word from spellchecker,candidate word from spellchecker,found correct word or not
ভ্রান্তধারণা,bhrantadharna,বরান্তধারণা,barantadharna," bhrantadharna, bhrant_dharna, pranadharan, barander, barandama, "," ভ্রান্তধারণা, ভ্রান্ত_ধারণা, প্রাণধারণ, বারান্দার, বারান্দাময়, ",yes
সাতক্ষীরা,satakshira,সাতক্কীরা,satakkira," satakshira, satyikar, satyakar, satkari, satkria, "," সাতক্ষীরার, সত্যিকার, সত্যকার, সাতকড়ি, সত্ক্রিয়া, ",no
দক্ষিণাঞ্চলে,dakshinanchale,দক্কিণাঞ্চলে,dakkinanchale," dakshinanchale, deokinandaner, deukinandan, digangnar, takanani, "," দক্ষিণাঞ্চলে, দেওকিনন্দনের, দেউকিনন্দন, দিগঙ্গনার, তাকাননি, ",yes
বৃষ্টির,vrushtir,বৃষতির,vrushati," vrushti, srushti, drushti, vrushtir, drushyati, "," বৃষ্টি, সৃষ্টি, দৃষ্টি, বৃষ্টির, দৃশ্যটি, ",yes
চেয়ারম্যান,cheyarman,চেয়ারমাান,cheyarman," cheyarman, cheyarmaner, cheyarmanke, cheyarmander, shermin, "," চেয়ারম্যান, চেয়ারম্যানের, চেয়ারম্যানকে, চেয়ারম্যানদের, শারমীন, ",no
মুক্তিযোদ্ধা,muktiyoddha,মুকতিযোদ্ধা,muktiyoddha," muktiyoddha, muktiyoddhar, muktiyuddh, muktiyuddhe, muktiyoddhara, "," মুক্তিযোদ্ধা, মুক্তিযোদ্ধার, মুক্তিযুদ্ধ, মুক্তিযুদ্ধে, মুক্তিযোদ্ধারা, ",yes
বিপ্লব,biplava,বিপলব,bipalab," balab, bimala, bipanan, biplabe, palab, "," বলব, বিমলা, বিপণন, বিপ্লবে, পালাব, ",no
জাহাঙ্গীর,jahangir,জাহাংগীর,jahangeer," jahangir, jahangirer, ahankere, ahankarer, jahangirnagar, "," জাহাঙ্গীর, জাহাঙ্গীরের, অহংকেরে, অহংকারের, জাহাঙ্গীরনগর, ",yes
যুগ্ম,yugma,যুগ,yug," yug, jug, yuv, yoga, yaug, "," যুগ, জগ, যুব, যোগ, যৌগ, ",no
আড্ডা,adda,আদদা,adada," dada, alada, aada, apada, pada, "," দাদা, আলাদা, আদা, আপদ, পড়া, ",no
রপ্তানি,raptani,রপতানি,rapatani," raptani, tanatani, rajarani, rajputani, sanatani, "," রপ্তানি, টানাটানি, রাজরানী, রাজপুতানীর, সনাতনী, ",yes
অন্যতম,anyatam,অনাতম,anatham," anatha, pratham, anathar, anyatam, apathat, "," অনাথা, প্রথমে, অনাথার, অন্যতম, আপাতত, ",yes
প্রতিবছর,pratibachar,পরতিবছর,paratibachar," pratibachar, pratibhar, pratibasar, pratibha, pratibader, "," প্রতিবছর, প্রতিভার, প্রতিবৎসর, প্রতিভা, প্রতিবাদের, ",yes
পণ্যটি,panyati,পেণটি,penti," punti, penni, panti, penta, punthi, "," পুঁতি, পেনি, পথটি, পেনটা, পুঁথি, ",no
নষ্টও,nasto,নষতও,nashato," ashao, bashat, nishat, ashath, ashaton, "," আশাও, বশত, নিশাত, অশথ, অ্যাশটন, ",no
মুক্তি,mukti,মুকতি,mukti," mukti, mukta, yukti, sukti, mukhti, "," মুক্তি, মুক্ত, যুক্তি, চুক্তি, মুখটি, ",yes
ফ্যানেরাই,fanerai,ফাানেরাই,phanerai," paneroi, haterai, fanerai, vanara, vinayer, "," পনেরোই, হাতেরই, ফ্যানেরাই, বানর, বিনয়ের, ",yes
রিপ্লাই,riplai,রিপলাই,riplai," riplai, biplavi, tipai, dipali, rupali, "," রিপ্লাই, বিপ্লবী, টিপাই, দীপালি, রুপালি, ",yes
পাণ্ডের,pander,পানদের,pander," pander, paner, painder, yander, panyer, "," পাণ্ডের, পানের, পছন্দের, যাঁদের, পণ্যের, ",yes
সোশ্যাল,soshyal,সোশাাল,soshal," soshyal, dosha, vishal, koshal, sosal, "," সোশ্যাল, দোষ, বিশাল, কোশল, সোস্যাল, ",yes
সমস্যার,samasyar,সমেসার,samesar," sansar, samasyar, samadar, samaswar, samastar, "," সংসারে, সমস্যার, সমাদর, সমস্বরে, সমস্তর, ",yes
বাসিন্দারা,basindara,বাসিনদারা,basindara," basindara, basindar, basinda, basundhara, basindader, "," বাসিন্দারা, বাসিন্দার, বাসিন্দা, বসুন্ধরা, বাসিন্দাদের, ",yes
দৃষ্টিভঙ্গি,drushtibhangi,দৃষতিভঙ্গি,drushatibhangi," drushtibhangi, drushtibhangir, drushtibhangio, drushtibhangite, drushtibhangitii, "," দৃষ্টিভঙ্গী, দৃষ্টিভঙ্গির, দৃষ্টিভঙ্গিও, দৃষ্টিভঙ্গিতে, দৃষ্টিভঙ্গিii, ",no
অনুপ্রেরণা,anuprerna,অনুপরেরণা,anuparerna," anuprerna, annapurna, anuprerana, anuprenna, anuprernao, "," অনুপ্রেরণা, অন্নপূর্ণ, অনুপ্রেরণায়, অনুপ্রেণনা, অনুপ্রেরণাও, ",yes
বর্তমান,bartaman,বরটমান,baratman," bartaman, brahman, bhraman, maratmak, bartamang, "," বর্তমান, ব্রাহ্মণ, ভ্রমণ, মারাত্মক, বর্তমানগ, ",yes
অতিরিক্ত,atirikt,অতিরিকত,atirikat," atirikt, atiriktmatra, adrika, atarkit, yatarkam, "," অতিরিক্ত, অতিরিক্তমাত্রায়, অদ্রিকা, অতর্কিত, যতরকম, ",yes
প্রতিবেদনে,pratibedne,পরতিবেদনে,paratibedne," pratibedne, pratibedner, pratibedak, pratibader, pratibedano, "," প্রতিবেদনে, প্রতিবেদনের, প্রতিবেদক, প্রতিবাদের, প্রতিবেদনও, ",yes
উল্লেখ,ullekh,উললেখ,ulalekh," ullekh, balekh, ullekhe, aalekh, iluliake, "," উল্লেখ, বলেখ, উল্লেখে, আলেখ, ইলুলিয়াকে, ",yes
গ্রেনেড,grayned,গরেনেড,garanad," gahanaa, ganana, artanad, baranda, bajranad, "," গহনা, গণনা, আর্তনাদ, বারান্দা, বজ্রনাদ, ",no
হান্নানই,hannanai,হাহ্নানই,haahnanai," hannanai, hannan, hanhan, honhan, honan, "," হান্নানই, হান্নান, হন্‌হন্‌, হনহন, হনন, ",yes
পরিকল্পনাকারী,parikalpanakari,পরিকলপনাকারী,parikalpanakari," parikalpanakari, parikalpanar, parikalpanamantri, parikalpana_kara, parikalpana, "," পরিকল্পনাকারী, পরিকল্পনার, পরিকল্পনামন্ত্রী, পরিকল্পনা_করা, পরিকল্পনা, ",yes
তাজউদ্দিন,tajuddin,তাজউদডিন,tajudadin," tajuddin, tagidata, "," তাজউদ্দীন, তাগিদটা, ",no
গণমাধ্যমে,ganamadhyam,গণমােধমে,ganamadham," ganamadhyam, namadham, ganamadhyamer, ganamadhyame, ganamadhyamsah, "," গণমাধ্যমে, নামধাম, গণমাধ্যমের, গণমাধ্যমেও, গণমাধ্যমসহ, ",yes
প্রকাশিত,prakashith,পরকাশিত,parkashith," prakashith, prakash, aprakashith, markashit, prakasher, "," প্রকাশিত, প্রকাশ, অপ্রকাশিত, মার্কশীট, প্রকাশের, ",yes
অন্ধকার,andhkar,অনধকার,andhkar," andhkar, andhakare, andhkark, andhakarer, anadhikar, "," অন্ধকার, অন্ধকারে, অন্ধকারকে, অন্ধকারের, অনধিকার, ",yes
অক্টোবর,october,অকটোবর,actober," october, dactorer, octoberer, acter, actor, "," অক্টোবর, ডাক্তারের, অক্টোবরের, অ্যাক্টের, অ্যাক্‌টর, ",yes
দক্ষিণ,dakshina,দক্কিণ,dakkina," dakia, dakshina, dakaia, dakini, dalkana, "," ডাকিয়া, দক্ষিণ, ডাকাইয়া, ডাকিনী, দলকানা, ",yes
অবস্থিত,avasthit,অবসটিত,avastit," avasthit, avastha, aasit, avartit, avasthan, "," অবস্থিত, অবস্থা, আসিত, আবর্তিত, অবস্থান, ",yes
উপদ্রব,upadrav,উপদরব,upadarav," upadrav, upakaran, upadrave, padarai, upadhara, "," উপদ্রব, উপকরণ, উপদ্রবে, পাড়ারই, উপধারা, ",yes
ফার্মেসী,pharmesi,ফারেসী,pharesi," paesi, dharesi, paresh, pharsi, gharei, "," পেয়েছি, ধরেছি, পরেশ, ফারসি, ঘরেই, ",no
বিমানবন্দরের,bimanbandarer,বিমানবনদরের,bimanbandrer," bimanbandarer, bimanbandar, bimanbandare, bimanbandarti, bimanbandarke, "," বিমানবন্দরের, বিমানবন্দর, বিমানবন্দরে, বিমানবন্দরটি, বিমানবন্দরকে, ",yes
ইতোমধ্যে,itomadhye,ইতোমেধে,itomedhe," itimadhye, itomadhye, itimadhyei, autometic, atmadan, "," ইতিমধ্যে, ইতোমধ্যে, ইতিমধ্যেই, অটোমেটিক, আত্মদান, ",yes
এয়ারলাইন্সকে,airlinske,এয়ারলাইনসকে,airlineske," airlineske, airlinske, airlines, airlinser, yarlandke, "," এয়ারলাইনসকে, এয়ারলাইন্সকে, এয়ারলাইনস, এয়ারলাইনসের, আয়ারল্যান্ডকে, ",yes
উপস্থিতি,upsthite,উপসটিতি,upastiti," upsthith, upatit, upasmiti, upatti, spastoti, "," উপস্থিত, উৎপাটিত, উপসমিতি, উৎপত্তি, স্পষ্টতই, ",no
মার্কেটপ্লেসগুলো,marketplegulo,মারকেটপ্লেসগুলো,marketplegulo," marketplegulo, marketplegulote, marketples, marketeo, marketgulote, "," মার্কেটপ্লেসগুলো, মার্কেটপ্লেসগুলোতে, মার্কেটপ্লেস, মার্কেটেও, মার্কেটগুলোতে, ",yes
দক্ষতা,dakshata,দক্কতা,dakkata," dhakkata, takata, dakshata, dakati, dakaia, "," ধাক্কাটা, টাকাটা, দক্ষতা, ডাকাতি, ডাকাইয়া, ",yes
